Time,,,,,0,1,2,3,4,5,6,7,8
people needing hospital,"0",not isolated,"High-risk","non-vaccinated",0,9.1059E-07,1.90341E-05,7.69595E-05,0.00017198,0.000288861,0.000415073,0.000545061,0.000679107
people needing hospital,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"0",not isolated,"Low-risk","non-vaccinated",0,5.47157E-06,0.000114373,0.000462436,0.0010334,0.00173571,0.0024941,0.00327518,0.00408063
people needing hospital,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people needing hospital,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people needing hospital,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"1",not isolated,"High-risk","non-vaccinated",0,2.8389E-06,5.93416E-05,0.000239933,0.000536174,0.000900567,0.00129405,0.00169931,0.00211722
people needing hospital,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"1",not isolated,"Low-risk","non-vaccinated",0,0.00471525,0.00776305,0.00863718,0.00945754,0.0104965,0.0117381,0.0131882,0.0148936
people needing hospital,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people needing hospital,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people needing hospital,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"2",not isolated,"High-risk","non-vaccinated",0,5.73136E-07,1.19803E-05,4.84392E-05,0.000108247,0.000181813,0.000261252,0.000343068,0.000427438
people needing hospital,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people needing hospital,"2",not isolated,"Low-risk","non-vaccinated",0,3.02102E-06,6.31485E-05,0.000255324,0.00057057,0.000958339,0.00137707,0.00180832,0.00225304
People needing hospital dying at home,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"0",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"0",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"1",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital dying at home,"2",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"0",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"1",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
People needing hospital recovering at home,"2",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people recovering,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people recovering,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people recovering,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"0",not isolated,"High-risk","non-vaccinated",0,3.02954E-05,0.000171244,0.000409329,0.000699755,0.00100996,0.00132685,0.00165211,0.0019957
people recovering,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"0",not isolated,"Low-risk","non-vaccinated",0,0.000872394,0.00493117,0.0117871,0.0201503,0.0290832,0.0382084,0.0475745,0.0574685
people recovering,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people recovering,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people recovering,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"1",not isolated,"High-risk","non-vaccinated",0,9.44504E-05,0.000533877,0.00127614,0.00218159,0.00314871,0.00413666,0.00515069,0.00622188
people recovering,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"1",not isolated,"Low-risk","non-vaccinated",0.0944349,0.095511,0.100704,0.109969,0.122187,0.136695,0.15355,0.173335,0.196893
people recovering,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people recovering,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
people recovering,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"2",not isolated,"High-risk","non-vaccinated",0,1.90683E-05,0.000107783,0.000257637,0.000440434,0.000635683,0.000835137,0.00103986,0.00125611
people recovering,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
people recovering,"2",not isolated,"Low-risk","non-vaccinated",0,0.000481674,0.00272265,0.00650803,0.0111256,0.0160577,0.021096,0.0262673,0.0317301
people unit correction,,,,,1
perc of episodeless,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
perc of episodeless,"0","High-risk","non-vaccinated",,1,1,1,1,1,1,1,1,1
perc of episodeless,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
perc of episodeless,"0","Low-risk","non-vaccinated",,1,1,1,1,1,1,1,1,1
perc of episodeless,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
perc of episodeless,"1","High-risk","non-vaccinated",,1,1,1,1,1,1,1,1,1
perc of episodeless,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
perc of episodeless,"1","Low-risk","non-vaccinated",,1,1,1,1,1,1,1,1,1
perc of episodeless,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
perc of episodeless,"2","High-risk","non-vaccinated",,1,1,1,1,1,1,1,1,1
perc of episodeless,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
perc of episodeless,"2","Low-risk","non-vaccinated",,1,1,1,1,1,1,1,1,1
perc of people with symptoms getting sick,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"0",not isolated,"High-risk","non-vaccinated",0,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414
perc of people with symptoms getting sick,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"0",not isolated,"Low-risk","non-vaccinated",0,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754
perc of people with symptoms getting sick,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"1",not isolated,"High-risk","non-vaccinated",0,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414
perc of people with symptoms getting sick,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"1",not isolated,"Low-risk","non-vaccinated",0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754
perc of people with symptoms getting sick,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"2",not isolated,"High-risk","non-vaccinated",0,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414,0.324414
perc of people with symptoms getting sick,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
perc of people with symptoms getting sick,"2",not isolated,"Low-risk","non-vaccinated",0,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754,0.0910754
Perc of presymptomatic transmitters during infection,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of presymptomatic transmitters during infection,"0","High-risk","non-vaccinated",,0,0,0.61561,0.527424,0.433299,0.355045,0.294875,0.249952,0.21688
Perc of presymptomatic transmitters during infection,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of presymptomatic transmitters during infection,"0","Low-risk","non-vaccinated",,0,0,0.548211,0.469686,0.385817,0.315984,0.262172,0.221889,0.192146
Perc of presymptomatic transmitters during infection,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of presymptomatic transmitters during infection,"1","High-risk","non-vaccinated",,0,0,0.61561,0.527424,0.433299,0.355045,0.294875,0.249952,0.21688
Perc of presymptomatic transmitters during infection,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of presymptomatic transmitters during infection,"1","Low-risk","non-vaccinated",,0,0,0.0765552,0.0920815,0.093631,0.0949422,0.0965486,0.0980437,0.0994065
Perc of presymptomatic transmitters during infection,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of presymptomatic transmitters during infection,"2","High-risk","non-vaccinated",,0,0,0.61561,0.527424,0.433299,0.355045,0.294875,0.249952,0.21688
Perc of presymptomatic transmitters during infection,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of presymptomatic transmitters during infection,"2","Low-risk","non-vaccinated",,0,0,0.548211,0.469686,0.385817,0.315984,0.262172,0.221889,0.192146
Perc of symptomatic transmitters,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of symptomatic transmitters,"0","High-risk","non-vaccinated",,0,0.0284342,0.11679,0.211227,0.289803,0.35016,0.39504,0.427808,0.451393
Perc of symptomatic transmitters,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of symptomatic transmitters,"0","Low-risk","non-vaccinated",,0,0.0253221,0.104045,0.18834,0.258766,0.313227,0.354113,0.384339,0.406431
Perc of symptomatic transmitters,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of symptomatic transmitters,"1","High-risk","non-vaccinated",,0,0.0284342,0.11679,0.211227,0.289803,0.35016,0.39504,0.427808,0.451393
Perc of symptomatic transmitters,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of symptomatic transmitters,"1","Low-risk","non-vaccinated",,1,0.850696,0.770118,0.710625,0.659072,0.615408,0.579849,0.55164,0.529559
Perc of symptomatic transmitters,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of symptomatic transmitters,"2","High-risk","non-vaccinated",,0,0.0284342,0.11679,0.211227,0.289803,0.35016,0.39504,0.427808,0.451393
Perc of symptomatic transmitters,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Perc of symptomatic transmitters,"2","Low-risk","non-vaccinated",,0,0.0253221,0.104045,0.18834,0.258766,0.313227,0.354113,0.384339,0.406431
"perc-people-going-toHospital",,,,,1,1,1,1,1,1,1,1,1
"pp-patch",,,,,12
"prevalence-all",,,,,0.000100634,0.000118646,0.000138319,0.000160198,0.000185114,0.000214035,0.00024796,0.000287879,0.0003348
"prevalence-I",,,,,5.0317E-05,5.35815E-05,5.75649E-05,6.32164E-05,7.11625E-05,8.16819E-05,9.48694E-05,0.000110792,0.000129592
Previous infectious transmitter distr,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,1.01007E-06,7.07925E-05
Previous infectious transmitter distr,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,2.42772E-05,0.00170149
Previous infectious transmitter distr,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"0",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,1.01007E-06,7.07925E-05
Previous infectious transmitter distr,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"0",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,2.42772E-05,0.00170149
Previous infectious transmitter distr,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,3.14903E-06,0.000220706
Previous infectious transmitter distr,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0.999958,0.997023
Previous infectious transmitter distr,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"1",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,3.14903E-06,0.000220706
Previous infectious transmitter distr,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"1",not isolated,"Low-risk","non-vaccinated",1,1,1,1,1,1,1,0.999958,0.997023
Previous infectious transmitter distr,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,6.35747E-07,4.45576E-05
Previous infectious transmitter distr,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,1.34042E-05,0.000939442
Previous infectious transmitter distr,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"2",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,6.35747E-07,4.45576E-05
Previous infectious transmitter distr,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Previous infectious transmitter distr,"2",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,1.34042E-05,0.000939442
"prob-CritDeath",,,,,0.43
"prob-DH","High-risk",,,,0.208929,0.208929,0.208929,0.208929,0.208929,0.208929,0.208929,0.208929,0.208929
"prob-DH","Low-risk",,,,0.0522321,0.0522321,0.0522321,0.0522321,0.0522321,0.0522321,0.0522321,0.0522321,0.0522321
"prob-HospCrit",,,,,0.09
"prob-HospDeath",,,,,0.28
"prob-InfDeath",,,,,0.0085
"prob-infect","0","High-risk",vaccinated,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"prob-infect","0","High-risk","non-vaccinated",,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"prob-infect","0","Low-risk",vaccinated,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"prob-infect","0","Low-risk","non-vaccinated",,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"prob-infect","1","High-risk",vaccinated,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"prob-infect","1","High-risk","non-vaccinated",,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"prob-infect","1","Low-risk",vaccinated,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"prob-infect","1","Low-risk","non-vaccinated",,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"prob-infect","2","High-risk",vaccinated,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"prob-infect","2","High-risk","non-vaccinated",,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"prob-infect","2","Low-risk",vaccinated,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"prob-infect","2","Low-risk","non-vaccinated",,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"prob-InfHosp",,,,,0.05
"prop-contact","High-risk",,,,1,1,1,1,1,1,1,1,1
"prop-contact","Low-risk",,,,1,1,1,1,1,1,1,1,1
"prop-high-risk",,,,,0.04
"prop-move-long",,,,,0.15
"prop-move-short",,,,,0.4
"prop-risk","High-risk",,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"prop-risk","Low-risk",,,,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
"recent-HR-iso","High-risk",,,,0,0,0,0,0,0,0,0,0
"recent-HR-iso","Low-risk",,,,0
Recover at home,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover at home,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover at home,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"0",not isolated,"High-risk","non-vaccinated",0,5.59865E-09,2.84584E-07,2.38457E-06,9.72211E-06,2.68936E-05,5.84828E-05,0.000108156,0.000178322
Recover at home,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"0",not isolated,"Low-risk","non-vaccinated",0,1.6122E-07,8.19495E-06,6.86668E-05,0.00027996,0.000774434,0.00168409,0.00311447,0.005135
Recover at home,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover at home,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover at home,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"1",not isolated,"High-risk","non-vaccinated",0,1.74546E-08,8.87232E-07,7.43426E-06,3.03101E-05,8.38447E-05,0.000182329,0.000337191,0.000555945
Recover at home,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"1",not isolated,"Low-risk","non-vaccinated",0,0.000309169,0.00201831,0.00552795,0.0107191,0.0173161,0.0250467,0.0337045,0.043171
Recover at home,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover at home,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover at home,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"2",not isolated,"High-risk","non-vaccinated",0,3.52386E-09,1.7912E-07,1.50088E-06,6.11921E-06,1.69271E-05,3.68098E-05,6.80744E-05,0.000112238
Recover at home,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover at home,"2",not isolated,"Low-risk","non-vaccinated",0,8.90143E-08,4.52467E-06,3.79129E-05,0.000154574,0.000427587,0.000929833,0.00171959,0.00283518
Recover from critical care,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from critical care,"0","High-risk","non-vaccinated",,0,3.35216E-20,9.94752E-16,2.20348E-13,7.53816E-12,9.64694E-11,6.76083E-10,3.16527E-09,1.11231E-08
Recover from critical care,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from critical care,"0","Low-risk","non-vaccinated",,0,2.01425E-19,5.97729E-15,1.32404E-12,4.52955E-11,5.79668E-10,4.06246E-09,1.90195E-08,6.6837E-08
Recover from critical care,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from critical care,"1","High-risk","non-vaccinated",,0,1.04508E-19,3.10129E-15,6.86969E-13,2.35013E-11,3.00758E-10,2.10779E-09,9.86819E-09,3.4678E-08
Recover from critical care,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from critical care,"1","Low-risk","non-vaccinated",,0,1.11348E-14,2.60688E-11,1.416E-09,1.82644E-08,1.1132E-07,4.31455E-07,1.24094E-06,2.89804E-06
Recover from critical care,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from critical care,"2","High-risk","non-vaccinated",,0,2.10989E-20,6.26109E-16,1.3869E-13,4.74461E-12,6.0719E-11,4.25534E-10,1.99226E-09,7.00104E-09
Recover from critical care,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from critical care,"2","Low-risk","non-vaccinated",,0,1.11213E-19,3.30024E-15,7.31038E-13,2.5009E-11,3.20052E-10,2.243E-09,1.05012E-08,3.69027E-08
Recover from general wards,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from general wards,"0","High-risk","non-vaccinated",,0,4.75979E-15,1.35023E-11,8.78351E-10,1.33709E-08,9.46303E-08,4.18802E-07,1.35286E-06,3.4927E-06
Recover from general wards,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from general wards,"0","Low-risk","non-vaccinated",,0,2.86007E-14,8.11327E-11,5.27786E-09,8.03436E-08,5.68617E-07,2.5165E-06,8.12907E-06,2.0987E-05
Recover from general wards,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from general wards,"1","High-risk","non-vaccinated",,0,1.48393E-14,4.20953E-11,2.73839E-09,4.16858E-08,2.95024E-07,1.30568E-06,4.21773E-06,1.0889E-05
Recover from general wards,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from general wards,"1","Low-risk","non-vaccinated",,0,6.36924E-10,1.57689E-07,2.63193E-06,1.56786E-05,5.47135E-05,0.000138401,0.00028337,0.000500748
Recover from general wards,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from general wards,"2","High-risk","non-vaccinated",,0,2.99587E-15,8.49848E-12,5.52845E-10,8.41582E-09,5.95614E-08,2.63599E-07,8.51503E-07,2.19835E-06
Recover from general wards,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Recover from general wards,"2","Low-risk","non-vaccinated",,0,1.57913E-14,4.47957E-11,2.91406E-09,4.436E-08,3.1395E-07,1.38944E-06,4.4883E-06,1.15875E-05
